,Unnamed: 0,id,top_chart_position_free,top_chart_position_grossing,tHealth&Fitness,tLocation,tContactInfo,tDiagnostics,tSensitiveInfo,tUsageData,tBrowsingHistory,tContacts,tPurchases,tIdentifiers,tOtherData,tFinancialInfo,tSearchHistory,tUserContent,lHealth&Fitness,lLocation,lContactInfo,lDiagnostics,lSensitiveInfo,lUsageData,lBrowsingHistory,lContacts,lPurchases,lIdentifiers,lOtherData,lFinancialInfo,lSearchHistory,lUserContent,uHealth&Fitness,uLocation,uContactInfo,uDiagnostics,uSensitiveInfo,uUsageData,uBrowsingHistory,uContacts,uPurchases,uIdentifiers,uOtherData,uFinancialInfo,uSearchHistory,uUserContent,primaryGenreId,size,developerId,score,reviews,price,free,tracking_count,linked_count,unlinked_count,all_count,has_tracking,has_linked,has_unlinked,has_any
lLocation,-0.09466954986883379,-0.13506844866705525,-0.10018929231577517,-0.03676563077938794,0.04137798840371616,0.44780313580017894,0.22152063992298537,0.16301414241692935,0.056678891280605326,0.21835971902891926,0.07388289270337962,0.09353167779837009,0.18850382597174367,0.22745949517857791,0.14903871887341805,0.10040709663056319,0.13393255966478618,0.1460074145247303,0.11430799346546607,1.0,0.3544332052054652,0.41226363572880126,0.1745482874304243,0.4688320456548224,0.12623407263189365,0.21069820267436895,0.3087489269474974,0.46901846793318136,0.24320799118868927,0.23985455229724437,0.2706138187853682,0.39523396762824464,-0.012825040027469823,-0.1898436750578482,-0.09954634193107535,-0.07520819747636574,-0.025071398354479944,-0.21722721697628947,5.03609716403011e-05,0.010981055994735311,-0.11035626194844819,-0.24427760277376478,-0.0036139476588230484,-0.016912588773368552,0.03519108117718874,-0.0412696783415832,-0.008319719138441432,0.1348386013328344,-0.1403467433429965,0.05665117395768985,0.18859098677651892,-0.10086691346047744,0.10098879164521857,0.3074657088943376,0.6066188541237227,-0.2061112073038385,0.49389298477927285,0.23557844261119773,0.4335558835299287,-0.1077726992808085,0.20871225924110476
lContactInfo,-0.04023226779842378,-0.1830609630843874,-0.07905429030002438,-0.14950846683983968,0.030351138365538505,0.08567944736215963,0.40169120576739187,-0.0201845191948601,0.048842904995577696,0.10832898014036293,0.08498503807637348,0.06935542868363598,0.10107467524246948,0.15250004902691192,0.0021960394990200474,0.09418478441784588,0.12952607018349221,0.11265434465167162,0.1863619497349143,0.3544332052054652,1.0,0.34759054503855874,0.2031860565865666,0.43532527439270063,0.1354022257836449,0.21441480555402542,0.3393107207325417,0.6315226646129054,0.1112026462303168,0.3541688699034048,0.2896749127422597,0.5232223811567652,0.002127055775610283,0.043386224055346485,-0.09251328099239636,0.0036389183256298773,0.003122400295474534,-0.12943510231336527,0.015472091214763742,0.059248375577306375,-0.1256955641894601,-0.2146822149013634,-0.014921180106479004,0.057750160761463075,0.09038153246204254,-0.01698257647410411,0.09366498511819167,0.09388870962459933,-0.13865974743002768,0.08519494202125251,0.1065591836357225,-0.16150770782099513,0.16179041932314103,0.1996687689048258,0.7557226283080509,-0.0723540255371645,0.5566952068972761,0.17967233283358536,0.726332527909892,0.01183158870683962,0.34965389380977374
lDiagnostics,-0.04621806687121906,-0.11129170646699846,-0.1043470135447016,-0.06243029325928269,0.04646095950634986,0.1930124513253453,0.22295043524573996,0.2749739747351805,0.04597226906671181,0.24356728607507752,0.09324123656168228,0.09706121294460172,0.23447592065208805,0.26301112830041157,0.19689053084030508,0.07664376623620549,0.12109292748964708,0.18182595034348992,0.13217195006279944,0.41226363572880126,0.34759054503855874,1.0,0.1160159209022847,0.6381313222963894,0.1307653400107338,0.22296867204673712,0.36382416106139454,0.5376224847894845,0.3081808712749241,0.18497642178521473,0.27078738457678586,0.3987250210177706,-0.017289713642396672,-0.15482362290001297,-0.12487835166533173,-0.3686656405604868,-0.025408353007430277,-0.3450613888110242,-0.012034230376069844,0.011376599258144677,-0.12055583746492668,-0.2914157077247959,-0.048668619354163466,-0.03460381054379625,-0.042308707039156596,-0.10941453759611644,0.05854223293715075,0.154496750447244,-0.13290063811243055,0.11675869328778526,0.2403056440394185,-0.11460986573093421,0.11471765315896404,0.3180715503113808,0.6735915453926273,-0.3942291273479437,0.47752054815745754,0.24809660481828544,0.49999150423077865,-0.33570716692997016,0.24069413059218822
lSensitiveInfo,0.00841192894469693,-0.042929622036761685,-0.06751069252665205,0.013721760352060765,0.04690475839875869,0.033330293048947926,0.07212312419505006,-0.0057322036139385996,0.27274562789058626,0.01891559275331368,0.014340739474641588,0.016763996936340782,0.022442589456457034,0.05119764030964026,0.009399342150651085,0.042783348301270875,0.019743745876419014,0.02347657996420302,0.350789067222388,0.1745482874304243,0.2031860565865666,0.1160159209022847,1.0,0.14972898866365789,0.0651636209631575,0.08767025648999603,0.10703064908788838,0.17523437386427382,0.1008043606646379,0.15890393603063277,0.09456791568895109,0.2381474832804994,-0.014565255903880954,-0.010432460374462172,-0.03375083717205236,-0.005323847548506593,-0.014506390985260279,-0.05379304261977367,0.0005039081457232741,0.01566693032667199,-0.0339672657268728,-0.07655446902945975,-0.0024039342967144763,-0.005663213844813325,-0.009424323637536022,-0.03170839044928193,0.02351444553907454,0.025407274598257267,-0.017888554723726656,-0.005856051727208073,0.05771399287816943,-0.03784605503899169,0.037788619605153694,0.05461841878936513,0.2626587970065258,-0.049327756624279004,0.2091728036347801,0.05092168535386412,0.15788343308586078,-0.017663293980044195,0.0760045227567926
lUsageData,-0.07236517510525674,-0.13245824648129753,-0.13566523015384083,-0.06689883186196588,0.042090404530491336,0.21590966367241324,0.2781721790073552,0.1760857965786095,0.04647834598434283,0.3775341716449012,0.10597463354301064,0.07388271828499646,0.2736216557516091,0.33884696076775783,0.18825813258426358,0.08678904681483733,0.14866728251449907,0.16810251863824222,0.1469575531196944,0.4688320456548224,0.43532527439270063,0.6381313222963894,0.14972898866365789,1.0,0.1553139764650201,0.19228287360505653,0.4641635302461302,0.6725878626087661,0.2973649720847992,0.23817399604391348,0.31250038290280696,0.444831046748493,-0.020923414758466728,-0.14461561601460732,-0.1376975307485915,-0.16576776681809674,-0.026161011369208287,-0.447975132518192,-0.016500216949214854,0.004201801698846166,-0.16196155345311192,-0.3361476098301639,-0.03171402275860618,-0.03130058748822511,-0.03244931245085085,-0.09505373072219025,0.08780151273953947,0.1538610381548924,-0.14065853181261476,0.12772643150680393,0.2601261231716244,-0.14854435528678925,0.1486230702885346,0.405501483539862,0.7872286409216378,-0.3427150739852839,0.58056411498983,0.34210134097013783,0.6409349367555135,-0.18786480124094673,0.3085437973708492
lBrowsingHistory,-0.03371595819935228,-0.08254150551526494,-0.06398011760187655,-0.03834243508281928,0.025389031694782207,0.0625901539213346,0.14082166158855772,0.04165565401087305,0.04485626026099947,0.08105863757831198,0.6453811499882818,0.010186302774038624,0.09296370326459685,0.09629356276964236,0.031163467943570434,0.04349072354182598,0.2502884554811868,0.06329793059610875,0.04617864912441238,0.12623407263189365,0.1354022257836449,0.1307653400107338,0.0651636209631575,0.1553139764650201,1.0,0.15178650795907336,0.15749518167567006,0.13782856189258147,0.10796379478097494,0.13732572586418185,0.31157740764859054,0.1294057774001428,-0.007322671091746985,-0.024157306845958633,-0.028402494742996366,-0.04469569806895955,-0.010751219443179048,-0.06357634977838529,-0.012682721319359647,-0.005934173190465351,-0.030662580791913033,-0.06168994986055661,0.010197133459339093,-0.014111667279201542,-0.007306671123933312,-0.0028940136750025686,0.04981941946684791,0.03546718828212768,-0.08558419329919222,0.030005571795295793,0.08784213463470462,-0.03227959613698759,0.032294313140341424,0.12576550367365932,0.20790585654425697,-0.06347138728768843,0.1927463320405384,0.08781288644944535,0.1170132141945786,-0.05313728698163324,0.0563297448457482
lContacts,-0.004354375661940205,-0.09984855076020023,-0.048481362672602425,-0.048387633526266904,0.006376737247308391,0.06520715358786255,0.13563833882045315,0.06469036412033813,0.025817669093974538,0.06143215233138949,0.057039577210452795,0.3188863576952,0.09025905603820573,0.08644263051445918,0.08689311347826477,0.050981007974950254,0.03655295383749087,0.12217320657763975,0.05941926853405686,0.21069820267436895,0.21441480555402542,0.22296867204673712,0.08767025648999603,0.19228287360505653,0.15178650795907336,1.0,0.17747459935493018,0.1894270596010086,0.16706550675361714,0.15820653343748065,0.17454341571567805,0.25743762123257063,-0.019192122637774704,-0.03799425783916505,-0.04059724514937924,-0.09075847308256708,-0.0077875225851441925,-0.1005672276993468,0.0014557392789456378,-0.027111926817005957,-0.04819281917591478,-0.09817858844812435,-0.00835673831750674,-0.01332497604243626,-0.008498908185303104,-0.025833698141522626,-0.016879637986320153,0.09564970457219649,-0.1033121151280027,0.03067777770945507,0.11621349392487508,-0.039962250716427644,0.03995925343305058,0.10138676598905938,0.2922403721453958,-0.1161711695585881,0.23164532337243163,0.08017826640079136,0.16934091378722882,-0.10428138547657712,0.08152011318754455
lPurchases,-0.026719510078242022,-0.0875419713628403,-0.10676462368294433,-0.0746583572554351,0.028007635272000054,0.1460334097369301,0.2294953625185369,0.091990957292639,0.03212540705022144,0.23616365489771626,0.10560056887182585,0.09900278425681788,0.5392833677156327,0.2791905184425541,0.19660689714106472,0.09705216683087084,0.14626694775286295,0.1775111024309449,0.05953603302391892,0.3087489269474974,0.3393107207325417,0.36382416106139454,0.10703064908788838,0.4641635302461302,0.15749518167567006,0.17747459935493018,1.0,0.46701530913646994,0.2622172646597698,0.2739373992258004,0.27519332745445263,0.3744915815906551,-0.010659720593068363,-0.07385609097433685,-0.08495926658081186,-0.07023696794742278,-0.011574963453494989,-0.1697077187962632,0.010285010032033273,0.01002647806544901,-0.13719767765058702,-0.21503782231677532,0.00824070111297179,-0.011351705779669756,0.05941089004455613,-0.01636586798817403,0.1563273029986789,0.17243555879168157,-0.09466274131593579,0.11244881892891738,0.22735141173014356,-0.10160578483578839,0.1015864571353581,0.33461427501735336,0.5934103446879211,-0.15261200889984144,0.5109909488980289,0.26437057246596474,0.42909206010316125,-0.08384389306705303,0.20656339053087383
lIdentifiers,-0.050730383203149904,-0.17348582380846841,-0.12063088635256917,-0.13322675252291763,0.03314978685177912,0.22546403825676664,0.2636240560650678,0.1257665982780264,0.05120900464565606,0.2858223074329307,0.0905404536242273,0.06351232250045587,0.23973417515079867,0.3680908627880585,0.14764982525054743,0.08125149364612111,0.12896352511253542,0.13986974257267912,0.1628370016358922,0.46901846793318136,0.6315226646129054,0.5376224847894845,0.17523437386427382,0.6725878626087661,0.13782856189258147,0.1894270596010086,0.46701530913646994,1.0,0.24895119196672685,0.2861935367015281,0.2788459110122881,0.541259234881329,0.000683046779378309,-0.01564020167651235,-0.12208811416536493,-0.0270720281777188,-0.01603526472643645,-0.20441815089513032,0.012316579556718183,0.03139909710117598,-0.16367539585879223,-0.3350250770330066,-0.0015245826456085577,0.009937059415291563,0.07360504611488772,-0.032579940914754635,0.08818436800323938,0.18053879951822616,-0.17020175452824213,0.09939323931280741,0.22779846154109085,-0.18869506290208193,0.18885565032223092,0.3846912233083943,0.8741795839389639,-0.15937037732845635,0.6813420593095224,0.34109450404381986,0.8285970436393536,-0.03710128181701354,0.3988836677072373
lOtherData,-0.03973314041469548,-0.035160133743807,-0.08621819190884714,-0.025663026260021933,0.024516909367877922,0.14633194973690505,0.11176526473991852,0.16044050747792554,0.023682206765331025,0.19741042131401879,0.04013574318930121,0.15042749667831926,0.2394252207445985,0.19742349782316854,0.6194428229686405,0.050433200856143376,0.0571243608750841,0.12331843667860747,0.07624455747573955,0.24320799118868927,0.1112026462303168,0.3081808712749241,0.1008043606646379,0.2973649720847992,0.10796379478097494,0.16706550675361714,0.2622172646597698,0.24895119196672685,1.0,0.08561310737714406,0.1411703934834116,0.19762118430666864,-0.0015569775312179158,-0.08517197804550047,-0.05760237021679461,-0.13556486271601714,-0.01993597152509995,-0.15388844124268858,-0.007670962742825082,0.014008220888036453,-0.05604468063424267,-0.14663948773336435,-0.0434227072330724,-0.030570566171132334,-0.02765747215136749,-0.03288451001239119,0.04296126136796893,0.13649713412998116,-0.09995331251071864,0.03492958190924911,0.16151482083690474,-0.05229158278656486,0.05229387993621183,0.24431333622620294,0.3412616407431972,-0.17719319792212407,0.30150747247779647,0.17449516116887437,0.21697744321678158,-0.15605817772845937,0.1044521689094017
lFinancialInfo,-0.11799635340096845,-0.10235468044513814,-0.07557346072126424,-0.04348994373263049,0.015963535475503936,0.03274233000371806,0.1799887699744952,-0.013393438278198184,0.04887412074180308,0.029463601704872402,0.07011624376699217,0.018100323141554176,0.07236715752725077,0.048002773078293794,-0.008246478279721726,0.2710767395078714,0.14436198876158482,0.040140073038936686,0.08184577219558237,0.23985455229724437,0.3541688699034048,0.18497642178521473,0.15890393603063277,0.23817399604391348,0.13732572586418185,0.15820653343748065,0.2739373992258004,0.2861935367015281,0.08561310737714406,1.0,0.25117006823875004,0.25216665969936564,-0.00012152209196877361,0.04185851905155816,-0.05537605823805488,-0.01749078780581479,0.00096379171318031,-0.10040965499475563,0.007970051541196312,0.039149889202103806,-0.06984319011868674,-0.12891935711833555,-0.006872377035444339,-0.011715026825625897,0.032983237670185815,-0.01589235254720206,0.12913898858355752,0.026293869497037332,-0.07392477412255842,0.07202366829408904,0.12462600663105322,-0.07100064094872917,0.0710156467147757,0.08026581470619085,0.4058048155690786,-0.06460365239881766,0.31344554719903595,0.06339436251793136,0.2703587390404244,-0.023674275469063564,0.1301497347268914
lSearchHistory,-0.09248747076145429,-0.16763506614897836,-0.12754366759637867,-0.07560943595984629,0.031306431505850246,0.10667457019985864,0.21690732336118757,0.01623909452657905,0.04247351446765829,0.1139487994824159,0.18057786405361503,0.004646122193928488,0.11907040084519405,0.15084589576617388,0.01991403090348833,0.08321745433159196,0.42559665609907005,0.11699042657666224,0.04907108884316985,0.2706138187853682,0.2896749127422597,0.27078738457678586,0.09456791568895109,0.31250038290280696,0.31157740764859054,0.17454341571567805,0.27519332745445263,0.2788459110122881,0.1411703934834116,0.25117006823875004,1.0,0.2945852408971404,-0.002563629807493189,-0.04316262403795301,-0.057713835685805355,-0.09035975024179277,-0.00772246385751489,-0.1470588241234756,-0.004116626374955463,0.016394062112836394,-0.06780553545220452,-0.13487358882727227,-0.003693284339413664,0.006594646069006933,-0.06126390079219912,-0.029080411858788978,0.07524375089593555,0.08421147190530821,-0.14211683601442457,0.08228793523292362,0.14806302101330934,-0.06106942037986859,0.06109806867636493,0.17829295082921726,0.40772597913681785,-0.137426139616869,0.3355802278457891,0.14109231894130622,0.2394210185937832,-0.09279302601461518,0.11525642621585037
lUserContent,-0.003547573655532176,-0.16919120033032417,-0.09858330568694108,-0.1345084201993006,0.028185199693436407,0.16756787103200835,0.23478788830932357,0.02518726063243975,0.049747588082926064,0.17916585911409783,0.0786113350066454,0.09453508194420113,0.18245807627512786,0.20837258841406098,0.08247231621060315,0.08013596854147821,0.11603250706628453,0.25137375467319945,0.19386400821235072,0.39523396762824464,0.5232223811567652,0.3987250210177706,0.2381474832804994,0.444831046748493,0.1294057774001428,0.25743762123257063,0.3744915815906551,0.541259234881329,0.19762118430666864,0.25216665969936564,0.2945852408971404,1.0,-0.017568324482411447,-0.019524356504767994,-0.10035169011049176,-0.05667375297645775,-0.00943869954109067,-0.15342539043620998,0.011755803303467502,0.02640189737555196,-0.10283575767278393,-0.18520209771674104,-0.0022534403036637133,-0.012803723151321906,0.03978306028232621,-0.06197100273348146,0.034596118624100725,0.19234369743118152,-0.16980329794652183,0.0904029095477336,0.20757228023608196,-0.11422048325531513,0.11435863200950569,0.24745543154579397,0.6888227152760188,-0.1332521423011327,0.5483940131428385,0.2146975950988646,0.5224272003488747,-0.0672010546011893,0.25149459485144315
uHealth&Fitness,0.0031758016756120314,-0.005773746688831924,-0.014495847087756798,0.024221978771806874,0.047885048835105824,-0.02238538400625902,0.0033557331008872582,-0.015615050968266233,0.003347196400802108,-0.004220914188830501,-0.0010541079818558678,-0.007203030501273093,-0.012860326482984526,-0.0007478310442104574,-0.00914787036973321,-0.009965772787387188,-0.015385992694064802,-0.001777860797491825,0.003810876418075124,-0.012825040027469823,0.002127055775610283,-0.017289713642396672,-0.014565255903880954,-0.020923414758466728,-0.007322671091746985,-0.019192122637774704,-0.010659720593068363,0.000683046779378309,-0.0015569775312179158,-0.00012152209196877361,-0.002563629807493189,-0.017568324482411447,1.0,0.05216381667946145,0.08466650843294621,0.050020228396773406,0.11683970550729135,0.04635667583114092,0.013690810031102734,0.0014506903610225171,0.008983708153904887,0.019410861305300106,0.017534237586837843,0.007790481781642686,0.010269254695527313,0.09577185206882226,0.05469012546898474,0.03012089903836819,-0.003420548252730131,0.02669507181627446,0.03878483208284654,-0.013281790910189772,0.013236939391000836,-0.004764096354747682,-0.011988826943979116,0.1227998605852411,0.0540468653778834,0.0005160445871122885,-0.0004011387702039607,0.07746915577072659,0.04426253831244513
uLocation,-0.06610703935856999,-0.12112459138681622,-0.012282704892592615,-0.05284473275216228,-0.0115088128830806,0.1697757595489028,-0.0164289512197686,-0.02704927742680936,-0.004520919966821923,0.04153508761030075,-0.008661742027322988,-0.02124080575986754,-0.03843342168383505,0.03614421129684654,-0.038482995456198765,-0.013677466617243056,-0.004715180683519051,-0.03291515446270932,-0.023311140107003095,-0.1898436750578482,0.043386224055346485,-0.15482362290001297,-0.010432460374462172,-0.14461561601460732,-0.024157306845958633,-0.03799425783916505,-0.07385609097433685,-0.01564020167651235,-0.08517197804550047,0.04185851905155816,-0.04316262403795301,-0.019524356504767994,0.05216381667946145,1.0,0.17742511928750834,0.24904029811512302,0.0727436947007326,0.2763961105639517,0.060069360763728104,0.0763438098664706,0.09919238646900265,0.2686734368851357,0.07304408636320857,0.10059937176481899,0.10821081741914051,0.19614025049808742,-0.022204407400228103,0.06911573089741321,-0.09713874508038602,-0.038639051372404455,0.002397716337794275,-0.06127100204263423,0.061280893201096504,0.0553722667625456,-0.07102335148527089,0.5010017665243014,0.20829989836988483,0.06590124692881039,0.0005091520844868531,0.3278137757026379,0.1872986695418227
uContactInfo,0.00927998722049,0.018559343826029102,0.0123904218425168,0.0009464886396904094,0.007119912655743393,-0.030825768966327907,0.020813671824434436,-0.017525730988849027,0.00046853445722530595,-0.05591825912288908,-0.014868596070446907,-0.014368750313132698,-0.027445800854226286,-0.03825065555290399,-0.032814480961635036,-0.005981914068753963,-0.014484066344815801,-0.007476686389868549,-0.042247624575641234,-0.09954634193107535,-0.09251328099239636,-0.12487835166533173,-0.03375083717205236,-0.1376975307485915,-0.028402494742996366,-0.04059724514937924,-0.08495926658081186,-0.12208811416536493,-0.05760237021679461,-0.05537605823805488,-0.057713835685805355,-0.10035169011049176,0.08466650843294621,0.17742511928750834,1.0,0.14612046688072022,0.12394252657463642,0.14502372118736914,0.03670055259662063,0.13304577127270126,0.1169545006287519,0.19762082342997306,0.05419218824258397,0.19983581589032792,0.07109244544972804,0.2827215916589626,0.010882702627791665,0.04419119708450131,0.04856365100013142,-0.02438623008778626,-0.02393195995411061,-0.042766389639950046,0.04292348168321283,-0.038216716608898284,-0.14355555819428648,0.366272094218608,0.07928102263315483,-0.025995397281370604,-0.10441713291372863,0.22112848966186238,0.126343292995195
uDiagnostics,-0.04151100548581483,-0.03236942641612806,-0.03425120002361414,-0.018512754517360654,-0.004817344593344642,0.06458944989865394,-0.02231194826719773,0.022612572022726457,-0.016015546694419656,0.10289799437666126,-0.029420511681692702,-0.05577922817149613,-0.0233287754473166,0.1191196715653654,-0.07131321106622113,-0.021023360971364223,-0.03896485664149738,-0.06795320681813002,-0.017906371797278046,-0.07520819747636574,0.0036389183256298773,-0.3686656405604868,-0.005323847548506593,-0.16576776681809674,-0.04469569806895955,-0.09075847308256708,-0.07023696794742278,-0.0270720281777188,-0.13556486271601714,-0.01749078780581479,-0.09035975024179277,-0.05667375297645775,0.050020228396773406,0.24904029811512302,0.14612046688072022,1.0,0.0501056018383998,0.5283800368775218,0.05070127623683392,0.05141221528984296,0.17945836953484723,0.3828248478922664,0.0963802136766415,0.03949526670785499,0.13018967849985652,0.22578466427710922,-0.0013413043403774532,0.09863442738476524,-0.0002944875398350024,0.015370445914709631,0.07662293100436046,-0.10951418593112888,0.10998590840919938,0.11613280962197278,-0.10162258270042511,0.7694948069902042,0.25798288252858353,0.15327087650895344,0.014831734163366942,0.7707601437251269,0.44037914253650023
uSensitiveInfo,0.004039125465104408,0.005414332371491703,-0.009772091024508808,-0.023103640797362192,-0.0031690583015758947,-0.01489584036235521,0.0009276858423261916,-0.005170381816672997,0.06236791928707417,-0.017193932806673754,-0.008084372353857755,-0.005103176461339396,-0.012881931369398528,-0.03422581646887475,-0.014734685431759981,0.0012381904712322547,0.005409323552191066,-0.0013845462633858255,-0.011314016092475652,-0.025071398354479944,0.003122400295474534,-0.025408353007430277,-0.014506390985260279,-0.026161011369208287,-0.010751219443179048,-0.0077875225851441925,-0.011574963453494989,-0.01603526472643645,-0.01993597152509995,0.00096379171318031,-0.00772246385751489,-0.00943869954109067,0.11683970550729135,0.0727436947007326,0.12394252657463642,0.0501056018383998,1.0,0.05256596196759961,0.026134303639609485,0.02360833716321469,0.04799043338977314,0.060923609222730116,0.02363537917919233,0.07495620027589893,0.045346624700877844,0.12013304590427441,0.004652275944103635,0.005691477896902607,0.027829461474180205,-0.00420981519203286,0.02044592246977781,-0.007787115449171128,0.007758196465824647,-0.021817418937554442,-0.017154587999235815,0.11551587030624148,0.055902720494566176,-0.019911155988243907,-0.0004112378006701174,0.054885061522248604,0.031358959759406856
uUsageData,-0.040600599793960614,-0.0005830687098277394,-0.0031440801891302254,-0.00024525830205898155,-0.022241057954430602,-0.002827042021047834,-0.1027901268609309,-0.011006088050483502,-0.006780744855749493,0.08439390827894507,-0.0416999704498009,-0.043601311322765686,-0.06316540755356047,0.07633780609764199,-0.07112637560260295,-0.04139092011823911,-0.06413510162325974,-0.07661093944740364,-0.07153798508307566,-0.21722721697628947,-0.12943510231336527,-0.3450613888110242,-0.05379304261977367,-0.447975132518192,-0.06357634977838529,-0.1005672276993468,-0.1697077187962632,-0.20441815089513032,-0.15388844124268858,-0.10040965499475563,-0.1470588241234756,-0.15342539043620998,0.04635667583114092,0.2763961105639517,0.14502372118736914,0.5283800368775218,0.05256596196759961,1.0,0.060040123704671995,0.04003799781778394,0.24889556770423138,0.5028300345577446,0.10106274805783982,0.025986565674381328,0.15458028220392375,0.2229554994824977,-0.02119022599406875,0.06469303659344791,0.010264661755998378,-0.010282404328227843,0.0328369032748217,-0.07377592659200781,0.07404434641720138,0.05954909013770515,-0.29693263205732406,0.7629970182815979,0.12476033972746116,0.11532317666957047,-0.18360433887919045,0.584578724974369,0.3340031003745072
uBrowsingHistory,0.002754117919823556,-0.02190172799389697,-0.011011076912022886,-0.012010953361499915,-0.0037383929791508135,-0.0039056646874958234,-0.0028962788284394585,0.009323863899775093,-0.005152217799035061,-0.0073129186230311395,0.1509887167491658,-0.006019983616253457,-0.007723878245762436,0.008037990505469432,-1.9656808468983718e-05,0.012824789515336431,0.03333518753541224,-0.009449962799227036,0.015586420336772523,5.03609716403011e-05,0.015472091214763742,-0.012034230376069844,0.0005039081457232741,-0.016500216949214854,-0.012682721319359647,0.0014557392789456378,0.010285010032033273,0.012316579556718183,-0.007670962742825082,0.007970051541196312,-0.004116626374955463,0.011755803303467502,0.013690810031102734,0.060069360763728104,0.03670055259662063,0.05070127623683392,0.026134303639609485,0.060040123704671995,1.0,0.002157561206175449,0.03898845683177526,0.040190202456113336,0.06641486313313016,0.003915088190812737,0.18181081778480193,0.07314614663485232,0.012520809917562476,0.007117683279369456,-0.014952873070878408,-0.015075184181972037,-0.0007687133030094277,-0.015382884799724043,0.015418991590793662,0.008549960505391436,0.007650067113447133,0.11796102600140518,0.07582579028886818,0.009008059990667758,0.012078292517197513,0.06474539409798889,0.0369927290197668
