,Unnamed: 0,id,top_chart_position_free,top_chart_position_grossing,tHealth&Fitness,tLocation,tContactInfo,tDiagnostics,tSensitiveInfo,tUsageData,tBrowsingHistory,tContacts,tPurchases,tIdentifiers,tOtherData,tFinancialInfo,tSearchHistory,tUserContent,lHealth&Fitness,lLocation,lContactInfo,lDiagnostics,lSensitiveInfo,lUsageData,lBrowsingHistory,lContacts,lPurchases,lIdentifiers,lOtherData,lFinancialInfo,lSearchHistory,lUserContent,uHealth&Fitness,uLocation,uContactInfo,uDiagnostics,uSensitiveInfo,uUsageData,uBrowsingHistory,uContacts,uPurchases,uIdentifiers,uOtherData,uFinancialInfo,uSearchHistory,uUserContent,primaryGenreId,size,developerId,score,reviews,price,free,tracking_count,linked_count,unlinked_count,all_count,has_tracking,has_linked,has_unlinked,has_any
uContacts,0.006684144505623313,-0.02687987672241137,-0.020689995549138824,0.005063577704038903,0.015814550154625448,0.0035526900808715424,0.021591453451340625,-0.01041429586659227,0.00014195583571354324,4.2460468687323066e-05,-0.005646010640137197,0.004393028954750894,0.01791752461085309,0.016369300196024446,0.005183226770878485,0.002157561206175449,-0.00952102452390123,0.0469483069250858,-0.001341118748444135,0.010981055994735311,0.059248375577306375,0.011376599258144677,0.01566693032667199,0.004201801698846166,-0.005934173190465351,-0.027111926817005957,0.01002647806544901,0.03139909710117598,0.014008220888036453,0.039149889202103806,0.016394062112836394,0.02640189737555196,0.0014506903610225171,0.0763438098664706,0.13304577127270126,0.05141221528984296,0.02360833716321469,0.04003799781778394,0.002157561206175449,1.0,0.01584440507763145,0.02437846267190509,0.025209627101353577,0.07437881585190328,0.049352834649991205,0.15013455254365968,-0.02547433530796318,0.06054852392308732,-0.006869959021416918,0.016109712532346606,0.04998553477403594,-0.027357860433090637,0.027369990607166248,0.018935661490174577,0.0326994700027582,0.1444288737726216,0.10635432213285338,0.019511924843236064,0.03381705758711595,0.0956378540218503,0.05464334980350697
uPurchases,-0.0028515886869711804,0.09303126217974189,-0.013931263436508426,0.03683272052712563,-0.005401303590990432,0.012101297719265824,-0.015503788769494344,0.047039784825103195,-0.011109979334467605,0.058899410338082686,-0.017002872658669278,-0.01775881774838753,0.15033528103748953,0.09574438268012785,0.007567809288515626,-0.014400866525434272,-0.031271451306155454,-0.008824475448682095,-0.0458642525885672,-0.11035626194844819,-0.1256955641894601,-0.12055583746492668,-0.0339672657268728,-0.16196155345311192,-0.030662580791913033,-0.04819281917591478,-0.13719767765058702,-0.16367539585879223,-0.05604468063424267,-0.06984319011868674,-0.06780553545220452,-0.10283575767278393,0.008983708153904887,0.09919238646900265,0.1169545006287519,0.17945836953484723,0.04799043338977314,0.24889556770423138,0.03898845683177526,0.01584440507763145,1.0,0.30015517109706813,0.10630081722645832,0.04946636385620276,0.08057246547019757,0.1802666536376761,0.044593246195809386,0.06874100506471811,0.0816064673235025,0.032960473500179,0.05088930759397035,-0.04378617749145931,0.04377786664077947,0.08858136825481183,-0.17650392717685554,0.3555439188849909,0.115652772347486,0.08861844763519697,-0.140865586218888,0.1909974722737353,0.10912772767417875
uIdentifiers,-0.033357804249837655,0.03207629293568079,-0.012580377893232873,-0.02989054712194444,-0.01912570275183062,0.023649090192252514,-0.08771356450042753,0.04534068202110835,-0.023594311769593077,0.09372013229988689,-0.03868492804855045,-0.03506219887985666,-0.04560705026481373,0.1825420907288623,-0.06844107079286302,-0.04241472812181377,-0.03802080801771435,-0.04704091853822214,-0.08383830366657025,-0.24427760277376478,-0.2146822149013634,-0.2914157077247959,-0.07655446902945975,-0.3361476098301639,-0.06168994986055661,-0.09817858844812435,-0.21503782231677532,-0.3350250770330066,-0.14663948773336435,-0.12891935711833555,-0.13487358882727227,-0.18520209771674104,0.019410861305300106,0.2686734368851357,0.19762082342997306,0.3828248478922664,0.060923609222730116,0.5028300345577446,0.040190202456113336,0.02437846267190509,0.30015517109706813,1.0,0.09206462626321885,0.05463388584546242,0.0822340491153956,0.20566237888850974,-0.023123817607192808,0.07902244276250033,0.047163488678285244,-0.007664035893250994,0.02941975330584262,-0.07791409834482849,0.07820027692590162,0.12033951448913495,-0.3505420936975956,0.6688068266411114,0.10381031094113101,0.17437565921192144,-0.2804826982392912,0.4404241158379143,0.25163936675255205
uOtherData,0.00886152339278232,0.014252899506505436,0.0006801960690267848,0.006506172372716973,-0.006902552537287387,0.013704126221238374,-0.012323131757620651,0.017382245867389977,-0.0032486879461504723,0.020812792944872986,0.03013676497781019,-0.005747696075202535,0.03509946900420804,0.028393159796505946,0.14245168490661872,-0.0036937893309566157,-0.000777932533464658,0.007110634024012346,-0.02212065171470063,-0.0036139476588230484,-0.014921180106479004,-0.048668619354163466,-0.0024039342967144763,-0.03171402275860618,0.010197133459339093,-0.00835673831750674,0.00824070111297179,-0.0015245826456085577,-0.0434227072330724,-0.006872377035444339,-0.003693284339413664,-0.0022534403036637133,0.017534237586837843,0.07304408636320857,0.05419218824258397,0.0963802136766415,0.02363537917919233,0.10106274805783982,0.06641486313313016,0.025209627101353577,0.10630081722645832,0.09206462626321885,1.0,0.03838857990163482,0.018482228915383,0.10509198162100174,0.005732116915082268,0.04416688958052434,0.0309771433504956,-0.008511068112535974,0.014912769493208368,-0.023382786322562892,0.0231696618963467,0.038106334413545745,-0.018160402733627068,0.19772962627922727,0.10819406096871653,0.03474900214315585,-0.006939300000164282,0.1195456140649669,0.0683032139693827
uFinancialInfo,-0.03996739273385803,-0.011271491088257386,0.013027094371595892,-0.019369931886926456,-0.005165668603917006,-0.013904268551501672,0.031050527843403723,-0.010944683591741883,0.0011496877721479419,-0.020909744813026026,-0.004174341049853241,-0.00831834441590436,-0.011773242520036248,-0.02847200850210474,-0.02148614236885093,0.0450456392091546,0.015913441500023287,-0.0072406515567930855,-0.010189282146178057,-0.016912588773368552,0.057750160761463075,-0.03460381054379625,-0.005663213844813325,-0.03130058748822511,-0.014111667279201542,-0.01332497604243626,-0.011351705779669756,0.009937059415291563,-0.030570566171132334,-0.011715026825625897,0.006594646069006933,-0.012803723151321906,0.007790481781642686,0.10059937176481899,0.19983581589032792,0.03949526670785499,0.07495620027589893,0.025986565674381328,0.003915088190812737,0.07437881585190328,0.04946636385620276,0.05463388584546242,0.03838857990163482,1.0,0.036110348694208594,0.06862305213028079,0.038569096305789634,-0.0043122114121317825,0.014919530420904702,0.007166133100630966,0.003934088869844992,-0.027280920289232534,0.027194729916193806,-0.013257178564351942,0.002415813734785255,0.14850540354926675,0.0727958051260066,-0.009223348041626889,0.03440339063023847,0.08946444405536698,0.0511161292930809
uSearchHistory,-0.041399333133816364,-0.06158571894839459,-0.02870805216035298,-0.022427262531758047,-0.00882571264642418,0.036732564488223846,0.052308271210800124,-0.0027518816022715628,-0.0021931183584162255,0.035897487549778055,0.03447937287958602,-0.005669073390865241,0.049387635720058255,0.05176450804015382,-0.01508643899961373,0.008233137275289458,0.058989034213461286,0.020951578828776372,-0.01889105691620522,0.03519108117718874,0.09038153246204254,-0.042308707039156596,-0.009424323637536022,-0.03244931245085085,-0.007306671123933312,-0.008498908185303104,0.05941089004455613,0.07360504611488772,-0.02765747215136749,0.032983237670185815,-0.06126390079219912,0.03978306028232621,0.010269254695527313,0.10821081741914051,0.07109244544972804,0.13018967849985652,0.045346624700877844,0.15458028220392375,0.18181081778480193,0.049352834649991205,0.08057246547019757,0.0822340491153956,0.018482228915383,0.036110348694208594,1.0,0.16104952454039242,0.0521290653522299,0.010407807881519527,-0.047957843882727856,0.034068832545254335,0.026152012084784758,-0.04117088684028126,0.041162095257566395,0.07089935344433423,0.05161202872303708,0.2601041148734825,0.18781563042942806,0.07837328635096599,0.08575761706782552,0.15285290943868043,0.08733356770043504
uUserContent,0.0021415646737513623,0.02325507255508638,-0.020537834707444982,-0.0007649794915615566,-0.0027619173067646185,0.043734769914904506,-0.011343938088119112,-0.01655354184089362,-0.005941013571300005,0.00021034321010901232,0.004168363811133597,-0.014415562015847,0.04026226845018008,0.04829659724288164,-0.001175203925568315,-0.013452964748750181,-0.0005011745670189889,0.04500370254401749,-0.02535333474790216,-0.0412696783415832,-0.01698257647410411,-0.10941453759611644,-0.03170839044928193,-0.09505373072219025,-0.0028940136750025686,-0.025833698141522626,-0.01636586798817403,-0.032579940914754635,-0.03288451001239119,-0.01589235254720206,-0.029080411858788978,-0.06197100273348146,0.09577185206882226,0.19614025049808742,0.2827215916589626,0.22578466427710922,0.12013304590427441,0.2229554994824977,0.07314614663485232,0.15013455254365968,0.1802666536376761,0.20566237888850974,0.10509198162100174,0.06862305213028079,0.16104952454039242,1.0,0.008929720956965764,0.13393856626384534,0.03229176610550118,0.014159339988604063,0.061108063187907104,-0.05113332216356039,0.051027904116395705,0.04436030494537591,-0.061068596879738965,0.45208626818264713,0.20294175984581933,0.060106665180473064,-0.024902659478807203,0.2691320585068924,0.1537704642867676
primaryGenreId,-0.1175666738404263,0.04408315071585247,-0.017275079530612497,-0.14673068846667647,0.003803671604166428,-0.001066932473720107,0.10841028629322273,0.042820300703857034,0.014890096873240957,0.07114931444617201,0.0471381347744194,0.0019709417718017214,0.10951441757007048,0.10119509279198792,0.040535286525121866,0.03899294280471745,0.053520224679819345,0.031178768321946552,0.06745068793854132,-0.008319719138441432,0.09366498511819167,0.05854223293715075,0.02351444553907454,0.08780151273953947,0.04981941946684791,-0.016879637986320153,0.1563273029986789,0.08818436800323938,0.04296126136796893,0.12913898858355752,0.07524375089593555,0.034596118624100725,0.05469012546898474,-0.022204407400228103,0.010882702627791665,-0.0013413043403774532,0.004652275944103635,-0.02119022599406875,0.012520809917562476,-0.02547433530796318,0.044593246195809386,-0.023123817607192808,0.005732116915082268,0.038569096305789634,0.0521290653522299,0.008929720956965764,1.0,0.11686915495287789,0.023829869676986006,0.0856415994147888,0.11997798162927951,-0.04536257397425001,0.04522206811944319,0.10497735890241702,0.11391979579076016,-0.0005928925730061572,0.12430668541686624,0.08957224203737907,0.09850111162323022,0.0031829724750008074,0.054817171642119765
size,-0.08549232616742529,-0.07138322807142242,-0.1493654642231554,-0.06549838723984387,0.012603800117927232,0.12604570963452,0.0699039985111695,0.08495836311086327,0.013381058618098383,0.18474001760524522,0.009439858749457816,0.008451009418346847,0.17097693841796496,0.24663751993807484,0.12064917895150266,0.023075834147716766,0.018700638817081162,0.06745178769190623,0.054558484983667985,0.1348386013328344,0.09388870962459933,0.154496750447244,0.025407274598257267,0.1538610381548924,0.03546718828212768,0.09564970457219649,0.17243555879168157,0.18053879951822616,0.13649713412998116,0.026293869497037332,0.08421147190530821,0.19234369743118152,0.03012089903836819,0.06911573089741321,0.04419119708450131,0.09863442738476524,0.005691477896902607,0.06469303659344791,0.007117683279369456,0.06054852392308732,0.06874100506471811,0.07902244276250033,0.04416688958052434,-0.0043122114121317825,0.010407807881519527,0.13393856626384534,0.11686915495287789,1.0,-0.11229415016123186,0.08922140351358275,0.3518116142425719,-0.12365788713249778,0.124710668520752,0.2470797330879429,0.2025229246811866,0.11825341378584762,0.3093502185901709,0.2432394618847583,0.16339718136331585,0.07629171058188902,0.20155348156934838
developerId,0.0021708006011572304,0.6519807855814042,0.12321046006998719,0.12538290573553773,-0.004533983308658464,-0.1326532920093238,-0.0598830622539897,-0.0033761714722912134,0.015142385284075672,-0.07973021731070487,-0.06706240387791182,-0.056687889107905266,-0.03831064171691453,-0.0602514446830534,-0.04600341103911593,-0.0013921603014948349,-0.05594021562951345,-0.03551160572757709,-0.018676092727488134,-0.1403467433429965,-0.13865974743002768,-0.13290063811243055,-0.017888554723726656,-0.14065853181261476,-0.08558419329919222,-0.1033121151280027,-0.09466274131593579,-0.17020175452824213,-0.09995331251071864,-0.07392477412255842,-0.14211683601442457,-0.16980329794652183,-0.003420548252730131,-0.09713874508038602,0.04856365100013142,-0.0002944875398350024,0.027829461474180205,0.010264661755998378,-0.014952873070878408,-0.006869959021416918,0.0816064673235025,0.047163488678285244,0.0309771433504956,0.014919530420904702,-0.047957843882727856,0.03229176610550118,0.023829869676986006,-0.11229415016123186,1.0,0.008429284000794294,-0.2402285236889485,-0.0873572385370413,0.08625520707796343,-0.07896297032056228,-0.18524440931412275,0.01598347885385854,-0.17107127600521035,-0.051438263780113076,-0.13058488539771265,0.014612461665615655,-0.054343638487370324
score,-0.02064338920912031,0.005087914966727912,-0.10701824075058171,-0.011156641927248832,0.014017806505465429,0.027307635309266394,0.08343326929506073,0.03805646335560513,0.0201285673361808,0.09678665873877058,0.02016681160979955,-0.014597121968529239,0.08628818144415965,0.11309656046710516,0.03091494286552343,0.003293113149372184,0.04286037358677811,0.02454332885139969,0.026725695718558654,0.05665117395768985,0.08519494202125251,0.11675869328778526,-0.005856051727208073,0.12772643150680393,0.030005571795295793,0.03067777770945507,0.11244881892891738,0.09939323931280741,0.03492958190924911,0.07202366829408904,0.08228793523292362,0.0904029095477336,0.02669507181627446,-0.038639051372404455,-0.02438623008778626,0.015370445914709631,-0.00420981519203286,-0.010282404328227843,-0.015075184181972037,0.016109712532346606,0.032960473500179,-0.007664035893250994,-0.008511068112535974,0.007166133100630966,0.034068832545254335,0.014159339988604063,0.0856415994147888,0.08922140351358275,0.008429284000794294,1.0,0.4139478329284975,0.0006131636583030921,0.00014369474577213183,0.1197198948218476,0.1266347508218719,0.0020526292369220716,0.14251224362496262,0.11354927699919086,0.08638381430185808,0.007168068110714661,0.07564539199514327
reviews,-0.23072609533201102,-0.29118534498106796,-0.4438663684714317,-0.2016840202587238,0.01802037427767468,0.1335456887180014,0.09858952145683843,0.12397861970685918,0.03189520450426481,0.2354775621818943,0.06500774924436009,0.023115142197869056,0.20956351333076828,0.2808109764891399,0.1344544808026721,0.013010340160693993,0.06589905095391005,0.071976946914678,0.05397956627297065,0.18859098677651892,0.1065591836357225,0.2403056440394185,0.05771399287816943,0.2601261231716244,0.08784213463470462,0.11621349392487508,0.22735141173014356,0.22779846154109085,0.16151482083690474,0.12462600663105322,0.14806302101330934,0.20757228023608196,0.03878483208284654,0.002397716337794275,-0.02393195995411061,0.07662293100436046,0.02044592246977781,0.0328369032748217,-0.0007687133030094277,0.04998553477403594,0.05088930759397035,0.02941975330584262,0.014912769493208368,0.003934088869844992,0.026152012084784758,0.061108063187907104,0.11997798162927951,0.3518116142425719,-0.2402285236889485,0.4139478329284975,1.0,-0.13988836018699016,0.14015231550818985,0.292121358146218,0.2712643202386222,0.06253383050237796,0.3544404763874529,0.27586598039552374,0.18323174620681196,0.05948600422201524,0.23085596190396057
price,0.26341468072692764,-0.0658142173099512,0.040373475089006614,-0.04234646583902837,-0.009514820402474233,-0.07636779166732693,-0.0754363561739759,-0.06890636829422739,-0.013113235367616506,-0.1294382610752862,-0.02427262097874101,-0.015321841030072792,-0.07341333914711655,-0.15377083400513025,-0.03856383373308331,-0.02119857556665686,-0.03272813215307867,-0.03799976490565885,-0.033668883144355,-0.10086691346047744,-0.16150770782099513,-0.11460986573093421,-0.03784605503899169,-0.14854435528678925,-0.03227959613698759,-0.039962250716427644,-0.10160578483578839,-0.18869506290208193,-0.05229158278656486,-0.07100064094872917,-0.06106942037986859,-0.11422048325531513,-0.013281790910189772,-0.06127100204263423,-0.042766389639950046,-0.10951418593112888,-0.007787115449171128,-0.07377592659200781,-0.015382884799724043,-0.027357860433090637,-0.04378617749145931,-0.07791409834482849,-0.023382786322562892,-0.027280920289232534,-0.04117088684028126,-0.05113332216356039,-0.04536257397425001,-0.12365788713249778,-0.0873572385370413,0.0006131636583030921,-0.13988836018699016,1.0,-0.9995442849863416,-0.16586055838357314,-0.19883614851290896,-0.12854099133382113,-0.2523047489964216,-0.16913274290786887,-0.2118616667092572,-0.13181124331612956,-0.28092131466793135
free,-0.26339016879696986,0.06486834993992958,-0.040413735837638666,0.038072945542734195,0.009519158425886303,0.07654978620538784,0.07554428833824052,0.0691058101611352,0.013119213990399328,0.1296040167998898,0.02428368741968515,0.015328826606499141,0.07352430184755405,0.1538264559625728,0.03855786651033715,0.02120824048025699,0.03274305365422192,0.03800279270440023,0.03344921152626995,0.10098879164521857,0.16179041932314103,0.11471765315896404,0.037788619605153694,0.1486230702885346,0.032294313140341424,0.03995925343305058,0.1015864571353581,0.18885565032223092,0.05229387993621183,0.0710156467147757,0.06109806867636493,0.11435863200950569,0.013236939391000836,0.061280893201096504,0.04292348168321283,0.10998590840919938,0.007758196465824647,0.07404434641720138,0.015418991590793662,0.027369990607166248,0.04377786664077947,0.07820027692590162,0.0231696618963467,0.027194729916193806,0.041162095257566395,0.051027904116395705,0.04522206811944319,0.124710668520752,0.08625520707796343,0.00014369474577213183,0.14015231550818985,-0.9995442849863416,1.0,0.16601576740856852,0.1990415287466427,0.1288727273428814,0.2526022564826532,0.16923156937419806,0.2121789196705021,0.13214757193280996,0.28132246738950734
tracking_count,-0.11044919612444637,-0.069968105070826,-0.1153259922652184,-0.07234343722726927,0.06885022366110725,0.5508810452298555,0.48381064944183677,0.5151794554273492,0.0914841490647589,0.8269865114745488,0.1731391288303572,0.11795080494168972,0.5248568848016606,0.8760473397660717,0.30582961510355555,0.15093445346311907,0.2378487234922267,0.3007030024004674,0.005134992269536725,0.3074657088943376,0.1996687689048258,0.3180715503113808,0.05461841878936513,0.405501483539862,0.12576550367365932,0.10138676598905938,0.33461427501735336,0.3846912233083943,0.24431333622620294,0.08026581470619085,0.17829295082921726,0.24745543154579397,-0.004764096354747682,0.0553722667625456,-0.038216716608898284,0.11613280962197278,-0.021817418937554442,0.05954909013770515,0.008549960505391436,0.018935661490174577,0.08858136825481183,0.12033951448913495,0.038106334413545745,-0.013257178564351942,0.07089935344433423,0.04436030494537591,0.10497735890241702,0.2470797330879429,-0.07896297032056228,0.1197198948218476,0.292121358146218,-0.16586055838357314,0.16601576740856852,1.0,0.41679553149264215,0.1217093967768456,0.743507850765682,0.9402543244611536,0.3570138425948576,0.11042222052425438,0.3576300527128852
linked_count,-0.07258508119013482,-0.1935045683168149,-0.14263982169157302,-0.13061098183665548,0.052319703795673224,0.2553383781546795,0.3579394949700527,0.1478084992833146,0.07107266399944376,0.30800123698988485,0.13254114495881963,0.10302710595755257,0.3026926610631966,0.3491118618523837,0.1903956996329707,0.12199758632213727,0.1868165873714144,0.20068170160285562,0.24351661429556376,0.6066188541237227,0.7557226283080509,0.6735915453926273,0.2626587970065258,0.7872286409216378,0.20790585654425697,0.2922403721453958,0.5934103446879211,0.8741795839389639,0.3412616407431972,0.4058048155690786,0.40772597913681785,0.6888227152760188,-0.011988826943979116,-0.07102335148527089,-0.14355555819428648,-0.10162258270042511,-0.017154587999235815,-0.29693263205732406,0.007650067113447133,0.0326994700027582,-0.17650392717685554,-0.3505420936975956,-0.018160402733627068,0.002415813734785255,0.05161202872303708,-0.061068596879738965,0.11391979579076016,0.2025229246811866,-0.18524440931412275,0.1266347508218719,0.2712643202386222,-0.19883614851290896,0.1990415287466427,0.41679553149264215,1.0,-0.24299349958949848,0.7627875405341127,0.3551193851962621,0.8870863080847995,-0.1116178330099898,0.4270401914392391
unlinked_count,-0.05696143928987786,-0.017240595235140037,-0.025110517355606845,-0.023565531563668692,-0.009476583404687452,0.05619028377060954,-0.05100102664430568,0.0018174191658199164,-0.014296478927835662,0.09597979840004767,-0.028893255050930558,-0.05786418067283532,-0.027446795869905664,0.1384737050693788,-0.07850991058822741,-0.03259258099746642,-0.041513356669372614,-0.060221653993440406,-0.06433445982608685,-0.2061112073038385,-0.0723540255371645,-0.3942291273479437,-0.049327756624279004,-0.3427150739852839,-0.06347138728768843,-0.1161711695585881,-0.15261200889984144,-0.15937037732845635,-0.17719319792212407,-0.06460365239881766,-0.137426139616869,-0.1332521423011327,0.1227998605852411,0.5010017665243014,0.366272094218608,0.7694948069902042,0.11551587030624148,0.7629970182815979,0.11796102600140518,0.1444288737726216,0.3555439188849909,0.6688068266411114,0.19772962627922727,0.14850540354926675,0.2601041148734825,0.45208626818264713,-0.0005928925730061572,0.11825341378584762,0.01598347885385854,0.0020526292369220716,0.06253383050237796,-0.12854099133382113,0.1288727273428814,0.1217093967768456,-0.24299349958949848,1.0,0.2828799216885151,0.1763886166377112,-0.1094451573856221,0.8391298949611665,0.4794426730912126
all_count,-0.11999199958607745,-0.17897712514807235,-0.17093793737923715,-0.11590589880186464,0.06129465089101943,0.45588680682826965,0.42559666171558014,0.3539172093364524,0.08352617999544777,0.5982779749448708,0.15854226819948047,0.10810433468438822,0.4489874945184984,0.6483596767759282,0.25425054921811213,0.13618412070792346,0.21909431431176693,0.26145317762196607,0.16174849098682603,0.49389298477927285,0.5566952068972761,0.47752054815745754,0.2091728036347801,0.58056411498983,0.1927463320405384,0.23164532337243163,0.5109909488980289,0.6813420593095224,0.30150747247779647,0.31344554719903595,0.3355802278457891,0.5483940131428385,0.0540468653778834,0.20829989836988483,0.07928102263315483,0.25798288252858353,0.055902720494566176,0.12476033972746116,0.07582579028886818,0.10635432213285338,0.115652772347486,0.10381031094113101,0.10819406096871653,0.0727958051260066,0.18781563042942806,0.20294175984581933,0.12430668541686624,0.3093502185901709,-0.17107127600521035,0.14251224362496262,0.3544404763874529,-0.2523047489964216,0.2526022564826532,0.743507850765682,0.7627875405341127,0.2828799216885151,1.0,0.665532827466616,0.6523429515988279,0.24607756325047747,0.6052522628728492
has_tracking,-0.10723276889702511,-0.05572534205934281,-0.11526825152133012,-0.06747669345291987,0.04365375629143001,0.4181803241843247,0.3977793762152143,0.3710747980592439,0.06016319349351395,0.7260341125362483,0.11136217352927391,0.0702962206295456,0.37550503885975683,0.8531856434619385,0.20297019040295813,0.09725853062572375,0.15015584577010935,0.1946667576046897,0.006775813083371039,0.23557844261119773,0.17967233283358536,0.24809660481828544,0.05092168535386412,0.34210134097013783,0.08781288644944535,0.08017826640079136,0.26437057246596474,0.34109450404381986,0.17449516116887437,0.06339436251793136,0.14109231894130622,0.2146975950988646,0.0005160445871122885,0.06590124692881039,-0.025995397281370604,0.15327087650895344,-0.019911155988243907,0.11532317666957047,0.009008059990667758,0.019511924843236064,0.08861844763519697,0.17437565921192144,0.03474900214315585,-0.009223348041626889,0.07837328635096599,0.060106665180473064,0.08957224203737907,0.2432394618847583,-0.051438263780113076,0.11354927699919086,0.27586598039552374,-0.16913274290786887,0.16923156937419806,0.9402543244611536,0.3551193851962621,0.1763886166377112,0.665532827466616,1.0,0.33053867548967686,0.1640702555900232,0.3803545949313638
has_linked,-0.05580104106598413,-0.14815374200520348,-0.08604592815263153,-0.12215714447709497,0.03449112910374738,0.19559900608423592,0.28888036563890596,0.1134878366716156,0.04545202823254868,0.2652461789449664,0.0743777944684178,0.05554152098739686,0.19719501973175113,0.3033229576256113,0.12273248700850624,0.07554929844454779,0.11100180640001012,0.12197223269313553,0.16617425062038438,0.4335558835299287,0.726332527909892,0.49999150423077865,0.15788343308586078,0.6409349367555135,0.1170132141945786,0.16934091378722882,0.42909206010316125,0.8285970436393536,0.21697744321678158,0.2703587390404244,0.2394210185937832,0.5224272003488747,-0.0004011387702039607,0.0005091520844868531,-0.10441713291372863,0.014831734163366942,-0.0004112378006701174,-0.18360433887919045,0.012078292517197513,0.03381705758711595,-0.140865586218888,-0.2804826982392912,-0.006939300000164282,0.03440339063023847,0.08575761706782552,-0.024902659478807203,0.09850111162323022,0.16339718136331585,-0.13058488539771265,0.08638381430185808,0.18323174620681196,-0.2118616667092572,0.2121789196705021,0.3570138425948576,0.8870863080847995,-0.1094451573856221,0.6523429515988279,0.33053867548967686,1.0,0.010555882754290622,0.4813964408505073
has_unlinked,-0.06259496865688878,-0.02097595569121391,-0.023595035982243058,-0.01748379782985227,0.005115546416074461,0.035772724842414415,-0.016526916494268448,-0.005620750684189646,-0.012150199000182877,0.08821848351657993,-0.030068414301989598,-0.0650241718902627,-0.038608863399053645,0.11989497818288684,-0.09597618589333301,-0.020453166454183783,-0.024960513494223815,-0.0622145025015446,-0.026236664367239145,-0.1077726992808085,0.01183158870683962,-0.33570716692997016,-0.017663293980044195,-0.18786480124094673,-0.05313728698163324,-0.10428138547657712,-0.08384389306705303,-0.03710128181701354,-0.15605817772845937,-0.023674275469063564,-0.09279302601461518,-0.0672010546011893,0.07746915577072659,0.3278137757026379,0.22112848966186238,0.7707601437251269,0.054885061522248604,0.584578724974369,0.06474539409798889,0.0956378540218503,0.1909974722737353,0.4404241158379143,0.1195456140649669,0.08946444405536698,0.15285290943868043,0.2691320585068924,0.0031829724750008074,0.07629171058188902,0.014612461665615655,0.007168068110714661,0.05948600422201524,-0.13181124331612956,0.13214757193280996,0.11042222052425438,-0.1116178330099898,0.8391298949611665,0.24607756325047747,0.1640702555900232,0.010555882754290622,1.0,0.5713569209846829
has_any,-0.09810695455206267,-0.08118517523564865,-0.10548145677773965,-0.06579028550105512,0.016603906791459337,0.15905680781339523,0.15129721351238845,0.14114000450506137,0.022883347091002763,0.2761504107800769,0.04235711440340323,0.0267374905227566,0.14282506695018887,0.32451307982022065,0.07720064455385894,0.0369927290197668,0.05711246589446628,0.07404239573533375,0.07999569280965324,0.20871225924110476,0.34965389380977374,0.24069413059218822,0.0760045227567926,0.3085437973708492,0.0563297448457482,0.08152011318754455,0.20656339053087383,0.3988836677072373,0.1044521689094017,0.1301497347268914,0.11525642621585037,0.25149459485144315,0.04426253831244513,0.1872986695418227,0.126343292995195,0.44037914253650023,0.031358959759406856,0.3340031003745072,0.0369927290197668,0.05464334980350697,0.10912772767417875,0.25163936675255205,0.0683032139693827,0.0511161292930809,0.08733356770043504,0.1537704642867676,0.054817171642119765,0.20155348156934838,-0.054343638487370324,0.07564539199514327,0.23085596190396057,-0.28092131466793135,0.28132246738950734,0.3576300527128852,0.4270401914392391,0.4794426730912126,0.6052522628728492,0.3803545949313638,0.4813964408505073,0.5713569209846829,1.0
